Fecha de Toma de Muestra,Hora de Toma de Muestra,Fecha de Entrega al Laboratorio,Código de la Muestra,NSPM,Código del Laboratorio,Tipo de Muestra,Clasificación de la Muestra,Color Aparente,Turbiedad,pH,Cloro Residual Libre,Dureza Total,Hierro Total,Cloruros,Alcalinidad,Sulfatos,Nitratos,Coliformes Totales,Técnica Empleada para la Determinación de los Coliformes Totales,Escherichia Coli,Técnica Empleada para la Determinación de la Escherichia Coli,Resultados del IRCA por Muestra
06/22/2015 12:00:00 AM,09:29:00 a.m.,06/22/2015 12:00:00 AM,0540-2,9,139,2,2,3,0.46,7.3,1.91,,,,,,,0,1,0,0,0
06/22/2015 12:00:00 AM,09:58:00 a.m.,06/22/2015 12:00:00 AM,0540-3,19,139,2,2,2.7,0.38,7.35,1.9,,,,,,,0,1,0,0,0
06/23/2015 12:00:00 AM,10:00:00 a.m.,06/23/2015 12:00:00 AM,0543-1,5,139,2,2,2.1,0.34,7.18,1.35,,,,,,,0,1,0,0,0
06/23/2015 12:00:00 AM,09:00:00 a.m.,06/23/2015 12:00:00 AM,0543-2,7,139,2,2,2.6,0.44,7.15,1.41,65,0.043,18,54,8,1.9,0,1,0,0,0
06/23/2015 12:00:00 AM,09:25:00 a.m.,06/23/2015 12:00:00 AM,0543-3,13,139,2,2,2.8,0.52,7.16,1.42,65,0.037,18,54,9,2.3,0,1,0,0,0
06/24/2015 12:00:00 AM,08:59:00 a.m.,06/24/2015 12:00:00 AM,0546-1,8,139,2,2,2.9,0.4,7.3,1.22,,,,,,,0,1,0,0,0
06/24/2015 12:00:00 AM,10:00:00 a.m.,06/24/2015 12:00:00 AM,0546-2,10,139,2,2,3,0.42,7.25,1.34,,,,,,,0,1,0,0,0
06/24/2015 12:00:00 AM,09:23:00 a.m.,06/24/2015 12:00:00 AM,0546-3,18,139,2,2,2.8,0.43,7.26,1.31,,,,,,,0,1,0,0,0
06/25/2015 12:00:00 AM,09:55:00 a.m.,06/25/2015 12:00:00 AM,0550-1,2,139,2,2,3.2,0.48,7.32,1.49,,,,,,,0,1,0,0,0
06/25/2015 12:00:00 AM,09:01:00 a.m.,06/25/2015 12:00:00 AM,0550-2,17,139,2,2,3.1,0.53,7.26,1.34,,,,,,,0,1,0,0,0
06/25/2015 12:00:00 AM,09:34:00 a.m.,06/25/2015 12:00:00 AM,0550-3,21,139,2,2,5.8,1.57,7.24,1.32,,,,,,,0,1,0,0,0
06/26/2015 12:00:00 AM,08:40:00 a.m.,06/26/2015 12:00:00 AM,0553-1,1,139,2,2,3.2,0.46,7.22,1.45,,,,,,,0,1,0,0,0
06/26/2015 12:00:00 AM,09:39:00 a.m.,06/26/2015 12:00:00 AM,0553-2,4,139,2,2,3.4,0.48,7.34,1.45,,,,,,,0,1,0,0,0
06/26/2015 12:00:00 AM,09:11:00 a.m.,06/26/2015 12:00:00 AM,0553-3,16,139,2,2,3.4,0.51,7.22,1.49,,,,,,,0,1,0,0,0
06/27/2015 12:00:00 AM,08:17:00 a.m.,06/27/2015 12:00:00 AM,0556-1,3,139,2,2,3.3,0.42,7.04,1.91,,,,,,,0,1,0,0,0
06/27/2015 12:00:00 AM,08:00:00 a.m.,06/27/2015 12:00:00 AM,0556-2,15,139,2,2,3.7,0.56,7.13,1.59,,,,,,,0,1,0,0,0
06/27/2015 12:00:00 AM,08:41:00 a.m.,06/27/2015 12:00:00 AM,0556-3,20,139,2,2,3.2,0.37,7.22,1.71,,,,,,,0,1,0,0,0
06/28/2015 12:00:00 AM,07:57:00 a.m.,06/28/2015 12:00:00 AM,0559-1,2,139,2,2,3.8,0.66,7.15,1.57,,,,,,,0,1,0,0,0
06/28/2015 12:00:00 AM,07:38:00 a.m.,06/28/2015 12:00:00 AM,0559-2,11,139,2,2,4,0.71,7.14,1.5,,,,,,,0,1,0,0,0
06/28/2015 12:00:00 AM,08:09:00 a.m.,06/28/2015 12:00:00 AM,0559-3,14,139,2,2,3.2,0.5,7.25,1.67,,,,,,,0,1,0,0,0
06/29/2015 12:00:00 AM,08:10:00 a.m.,06/29/2015 12:00:00 AM,0562-1,12,139,2,2,2.8,0.46,7.22,1.64,,,,,,,0,1,0,0,0
06/29/2015 12:00:00 AM,07:50:00 a.m.,06/29/2015 12:00:00 AM,0562-2,19,139,2,2,3.2,0.56,7.14,1.58,,,,,,,0,1,0,0,0
06/29/2015 12:00:00 AM,08:35:00 a.m.,06/29/2015 12:00:00 AM,0562-3,20,139,2,2,2.8,0.44,7.12,1.74,,,,,,,0,1,0,0,0
06/30/2015 12:00:00 AM,08:54:00 a.m.,06/30/2015 12:00:00 AM,0565-1,6,139,2,2,3.2,0.52,7.26,1.61,,,,,,,0,1,0,0,0
06/30/2015 12:00:00 AM,09:19:00 a.m.,06/30/2015 12:00:00 AM,0565-2,9,139,2,2,3.2,0.5,7.22,1.36,,,,,,,0,1,0,0,0
06/30/2015 12:00:00 AM,10:00:00 a.m.,06/30/2015 12:00:00 AM,0565-3,13,139,2,2,3.2,0.5,7.28,1.6,,,,,,,0,1,0,0,0
01/01/2022 12:00:00 AM,10:15,01/01/2022 12:00:00 AM,0001-1,18464,8061,2,2,2.8,0.2,6.63,1.45,,,,,,,0,1,0,0,0
01/01/2022 12:00:00 AM,9:45,01/01/2022 12:00:00 AM,0001-2,27106,8061,2,2,4.9,0.35,6.61,1.51,,,,,,,0,1,0,0,0
01/01/2022 12:00:00 AM,10:41,01/01/2022 12:00:00 AM,0001-3,18474,8061,2,2,9.1,1,6.67,1.81,,,,,,,0,1,0,0,0
01/02/2022 12:00:00 AM,8:30,01/02/2022 12:00:00 AM,0003-1,18470,8061,2,2,3.5,0.35,6.76,1.56,,,,,,,0,1,0,0,0
01/02/2022 12:00:00 AM,7:56,01/02/2022 12:00:00 AM,0003-2,18476,8061,2,2,2.5,0.2,6.7,1.39,,,,,,,0,1,0,0,0
01/02/2022 12:00:00 AM,9:06,01/02/2022 12:00:00 AM,0003-3,18480,8061,2,2,2.5,0.1,7.03,1.75,,,,,,,0,1,0,0,0
01/03/2022 12:00:00 AM,9:19,01/03/2022 12:00:00 AM,0005-1,18463,8061,2,2,4.9,0.4,6.86,1.62,,,,,,,0,1,0,0,0
01/03/2022 12:00:00 AM,8:45,01/03/2022 12:00:00 AM,0005-2,18475,8061,2,2,2.8,0.3,6.73,1.44,,,,,,,0,1,0,0,0
01/03/2022 12:00:00 AM,10:01,01/03/2022 12:00:00 AM,0005-3,79300,8061,2,2,2.5,0.25,7.08,1.57,,,,,,,0,1,0,0,0
01/04/2022 12:00:00 AM,9:00,01/04/2022 12:00:00 AM,0007-1,18466,8061,2,2,3.5,0.15,6.73,1.31,53.9,0.03,10.7,44,10.0,6.6,0,1,0,0,0
01/04/2022 12:00:00 AM,9:39,01/04/2022 12:00:00 AM,0007-2,18469,8061,2,2,7,0.5,6.74,1.66,,,,,,,0,1,0,0,0
01/04/2022 12:00:00 AM,10:01,01/04/2022 12:00:00 AM,0007-3,18472,8061,2,2,5.6,0.55,6.82,1.62,,,,,,,0,1,0,0,0
01/05/2022 12:00:00 AM,9:28,01/05/2022 12:00:00 AM,0009-1,79299,8061,2,2,3.5,0.3,7.01,1.48,,,,,,,0,1,0,0,0
01/05/2022 12:00:00 AM,8:56,01/05/2022 12:00:00 AM,0009-2,18473,8061,2,2,3.5,0.25,6.8,1.47,,,,,,,0,1,0,0,0
01/05/2022 12:00:00 AM,10:16,01/05/2022 12:00:00 AM,0009-3,18479,8061,2,2,2.8,0.2,6.64,1.52,,,,,,,0,1,0,0,0
01/06/2022 12:00:00 AM,9:02,01/06/2022 12:00:00 AM,0011-1,18465,8061,2,2,2.5,0.15,6.78,1.51,53.9,0.03,11.3,43.7,10.0,5.6,0,1,0,0,0
01/06/2022 12:00:00 AM,9:45,01/06/2022 12:00:00 AM,0011-2,79298,8061,2,2,3.5,0.3,6.76,1.54,,,,,,,0,1,0,0,0
01/06/2022 12:00:00 AM,10:15,01/06/2022 12:00:00 AM,0011-3,27107,8061,2,2,2.5,0.3,6.72,1.52,,,,,,,0,1,0,0,0
01/07/2022 12:00:00 AM,10:11,01/07/2022 12:00:00 AM,0013-1,18464,8061,2,2,2.8,0.2,6.56,1.47,,,,,,,0,1,0,0,0
01/07/2022 12:00:00 AM,8:58,01/07/2022 12:00:00 AM,0013-2,18471,8061,2,2,2.8,0.15,6.76,1.42,,,,,,,0,1,0,0,0
01/07/2022 12:00:00 AM,9:37,01/07/2022 12:00:00 AM,0013-3,18477,8061,2,2,2.8,0.25,6.61,1.43,,,,,,,0,1,0,0,0
01/08/2022 12:00:00 AM,8:00,01/08/2022 12:00:00 AM,0016-1,18461,8061,2,2,2.8,0.3,6.72,1.6,,,,,,,0,1,0,0,0
01/08/2022 12:00:00 AM,8:27,01/08/2022 12:00:00 AM,0016-2,18476,8061,2,2,2.5,0.3,6.77,1.68,,,,,,,0,1,0,0,0
01/08/2022 12:00:00 AM,8:51,01/08/2022 12:00:00 AM,0016-3,18480,8061,2,2,2.5,0.1,6.96,1.76,,,,,,,0,1,0,0,0
01/09/2022 12:00:00 AM,8:21,01/09/2022 12:00:00 AM,0018-1,18463,8061,2,2,2.5,0.2,6.79,1.48,,,,,,,0,1,0,0,0
01/09/2022 12:00:00 AM,7:56,01/09/2022 12:00:00 AM,0018-2,18470,8061,2,2,2.5,0.3,6.78,1.61,,,,,,,0,1,0,0,0
01/09/2022 12:00:00 AM,8:46,01/09/2022 12:00:00 AM,0018-3,18474,8061,2,2,5.6,0.65,6.71,1.69,,,,,,,0,1,0,0,0
01/10/2022 12:00:00 AM,7:50,01/10/2022 12:00:00 AM,0020-1,18472,8061,2,2,5.6,0.35,6.74,1.47,,,,,,,0,1,0,0,0
01/10/2022 12:00:00 AM,8:24,01/10/2022 12:00:00 AM,0020-2,18475,8061,2,2,3.5,0.25,6.8,1.45,,,,,,,0,1,0,0,0
01/10/2022 12:00:00 AM,9:00,01/10/2022 12:00:00 AM,0020-3,18480,8061,2,2,2.5,0.1,7.12,1.42,,,,,,,0,1,0,0,0
01/11/2022 12:00:00 AM,8:55,01/11/2022 12:00:00 AM,0022-1,79299,8061,2,2,3.5,0.35,6.95,1.78,56.5,0.04,11.4,45.2,10.0,8.3,0,1,0,0,0
01/11/2022 12:00:00 AM,9:26,01/11/2022 12:00:00 AM,0022-2,18466,8061,2,2,2.5,0.15,6.69,1.4,,,,,,,0,1,0,0,0
01/11/2022 12:00:00 AM,10:10,01/11/2022 12:00:00 AM,0022-3,79300,8061,2,2,2.8,0.3,6.95,1.63,,,,,,,0,1,0,0,0
01/12/2022 12:00:00 AM,9:45,01/12/2022 12:00:00 AM,0024-1,18469,8061,2,2,4.2,0.3,6.69,1.62,,,,,,,0,1,0,0,0
01/12/2022 12:00:00 AM,9:20,01/12/2022 12:00:00 AM,0024-2,18473,8061,2,2,5.6,0.3,6.66,1.63,,,,,,,0,1,0,0,0
01/12/2022 12:00:00 AM,10:15,01/12/2022 12:00:00 AM,0024-3,18479,8061,2,2,4.9,0.3,6.82,1.7,,,,,,,0,1,0,0,0
01/13/2022 12:00:00 AM,9:15,01/13/2022 12:00:00 AM,0026-1,27106,8061,2,2,2.8,0.3,7.29,1.69,57.3,0.03,10.8,47.7,10.0,6.9,0,1,0,0,0
01/13/2022 12:00:00 AM,8:23,01/13/2022 12:00:00 AM,0026-2,18471,8061,2,2,2.5,0.1,7.3,1.74,,,,,,,0,1,0,0,0
01/13/2022 12:00:00 AM,9:30,01/13/2022 12:00:00 AM,0026-3,27107,8061,2,2,2.8,0.25,7.28,1.61,,,,,,,0,1,0,0,0
01/14/2022 12:00:00 AM,10:00,01/14/2022 12:00:00 AM,0028-1,79298,8061,2,2,2.5,0.25,7.11,1.68,,,,,,,0,1,0,0,0
01/14/2022 12:00:00 AM,10:25,01/14/2022 12:00:00 AM,0028-2,18465,8061,2,2,2.5,0.2,7.12,1.62,,,,,,,0,1,0,0,0
01/14/2022 12:00:00 AM,09:18,01/14/2022 12:00:00 AM,0028-3,18477,8061,2,2,2.8,0.2,7.2,1.48,,,,,,,0,1,0,0,0
01/15/2022 12:00:00 AM,7:45,01/15/2022 12:00:00 AM,0030-1,18461,8061,2,2,4.2,0.4,7.22,1.68,,,,,,,0,1,0,0,0
01/15/2022 12:00:00 AM,8:17,01/15/2022 12:00:00 AM,0030-2,18464,8061,2,2,2.8,0.4,7.21,1.61,,,,,,,0,1,0,0,0
01/15/2022 12:00:00 AM,8:32,01/15/2022 12:00:00 AM,0030-3,18474,8061,2,2,5.6,0.55,7.03,1.83,,,,,,,0,1,0,0,0
01/16/2022 12:00:00 AM,8:10,01/16/2022 12:00:00 AM,0032-1,18463,8061,2,2,4.2,0.35,7.29,1.48,,,,,,,0,1,0,0,0
01/16/2022 12:00:00 AM,7:50,01/16/2022 12:00:00 AM,0032-2,18470,8061,2,2,2.8,0.3,7.29,1.62,,,,,,,0,1,0,0,0
01/16/2022 12:00:00 AM,8:40,01/16/2022 12:00:00 AM,0032-3,18480,8061,2,2,2.5,0.1,7.14,1.82,,,,,,,0,1,0,0,0
01/17/2022 12:00:00 AM,9:58,01/17/2022 12:00:00 AM,0034-1,18466,8061,2,2,2.8,0.3,7.22,1.37,,,,,,,0,1,0,0,0
01/17/2022 12:00:00 AM,8:28,01/17/2022 12:00:00 AM,0034-2,18472,8061,2,2,4.9,0.45,7.14,1.6,,,,,,,0,1,0,0,0
01/17/2022 12:00:00 AM,9:06,01/17/2022 12:00:00 AM,0034-3,18476,8061,2,2,2.8,0.35,7.15,1.62,,,,,,,0,1,0,0,0
01/18/2022 12:00:00 AM,10:13,01/18/2022 12:00:00 AM,0036-1,18469,8061,2,2,3.5,0.4,7.15,1.62,55.6,0.03,12.4,47.5,10.0,9,0,1,0,0,0
01/18/2022 12:00:00 AM,9:18,01/18/2022 12:00:00 AM,0036-2,79299,8061,2,2,4.9,0.6,7.21,1.7,,,,,,,0,1,0,0,0
01/18/2022 12:00:00 AM,8:48,01/18/2022 12:00:00 AM,0036-3,18475,8061,2,2,2.8,0.35,7.19,1.65,,,,,,,0,1,0,0,0
01/19/2022 12:00:00 AM,8:51,01/19/2022 12:00:00 AM,0038-1,18471,8061,2,2,2.5,0.1,7.15,1.57,,,,,,,0,1,0,0,0
01/19/2022 12:00:00 AM,9:57,01/19/2022 12:00:00 AM,0038-2,18473,8061,2,2,2.8,0.3,7.2,1.72,,,,,,,0,1,0,0,0
01/19/2022 12:00:00 AM,9:22,01/19/2022 12:00:00 AM,0038-3,79300,8061,2,2,2.5,0.25,7.19,1.55,,,,,,,0,1,0,0,0
01/20/2022 12:00:00 AM,8:30,01/20/2022 12:00:00 AM,0040-1,18470,8061,2,2,3.4,0.4,7.15,1.65,55.2,0.03,11.8,48.9,10.0,8.7,0,1,0,0,0
01/20/2022 12:00:00 AM,9:56,01/20/2022 12:00:00 AM,0040-2,27106,8061,2,2,2.5,0.2,7.15,1.52,,,,,,,0,1,0,0,0
01/20/2022 12:00:00 AM,9:04,01/20/2022 12:00:00 AM,0040-3,18479,8061,2,2,3.4,0.2,7.17,1.6,,,,,,,0,1,0,0,0
01/21/2022 12:00:00 AM,9:21,01/21/2022 12:00:00 AM,0042-1,79298,8061,2,2,4.2,0.2,7.08,1.63,,,,,,,0,1,0,0,0
01/21/2022 12:00:00 AM,8:44,01/21/2022 12:00:00 AM,0042-2,18464,8061,2,2,2.8,0.25,7.16,1.56,,,,,,,0,1,0,0,0
01/21/2022 12:00:00 AM,10:00,01/21/2022 12:00:00 AM,0042-3,18477,8061,2,2,2.8,0.2,7.13,1.51,,,,,,,0,1,0,0,0
01/22/2022 12:00:00 AM,8:00,01/22/2022 12:00:00 AM,0044-1,18461,8061,2,2,2.8,0.2,7.15,1.78,,,,,,,0,1,0,0,0
01/22/2022 12:00:00 AM,8:21,01/22/2022 12:00:00 AM,0044-2,18463,8061,2,2,4.2,0.25,7.2,1.61,,,,,,,0,1,0,0,0
01/22/2022 12:00:00 AM,8:41,01/22/2022 12:00:00 AM,0044-3,18474,8061,2,2,4.2,0.3,7.18,1.96,,,,,,,0,1,0,0,0
01/23/2022 12:00:00 AM,7:50,01/23/2022 12:00:00 AM,0046-1,79299,8061,2,2,3.5,0.35,7.26,1.68,,,,,,,0,1,0,0,0
01/23/2022 12:00:00 AM,7:30,01/23/2022 12:00:00 AM,0046-2,18472,8061,2,2,6.3,0.4,7.27,1.58,,,,,,,0,1,0,0,0
01/23/2022 12:00:00 AM,8:22,01/23/2022 12:00:00 AM,0046-3,18480,8061,2,2,2.8,0.1,7.26,1.72,,,,,,,0,1,0,0,0
01/24/2022 12:00:00 AM,8:25,01/24/2022 12:00:00 AM,0048-1,18471,8061,2,2,2.5,0.15,7.16,1.63,,,,,,,0,1,0,0,0
01/24/2022 12:00:00 AM,8:50,01/24/2022 12:00:00 AM,0048-2,18473,8061,2,2,2.8,0.3,7.13,1.79,,,,,,,0,1,0,0,0
01/24/2022 12:00:00 AM,9:05,01/24/2022 12:00:00 AM,0048-3,18475,8061,2,2,2.5,0.2,7.08,1.58,,,,,,,0,1,0,0,0
01/25/2022 12:00:00 AM,9:40,01/25/2022 12:00:00 AM,0050-1,18465,8061,2,2,3.5,0.25,7.3,1.44,,,,,,,0,1,0,0,0
01/25/2022 12:00:00 AM,8:40,01/25/2022 12:00:00 AM,0050-2,18476,8061,2,2,4.7,0.3,7.22,1.53,,,,,,,0,1,0,0,0
01/25/2022 12:00:00 AM,9:00,01/25/2022 12:00:00 AM,0050-3,27107,8061,2,2,4.2,0.35,7.3,1.58,,,,,,,0,1,0,0,0
01/26/2022 12:00:00 AM,6:30,01/26/2022 12:00:00 AM,0052-1,18461,8061,2,3,4.9,0.45,7,1.4,47.1,0.03,11.1,38.9,10.0,7.9,0,1,0,0,0
01/26/2022 12:00:00 AM,6:55,01/26/2022 12:00:00 AM,0052-2,79298,8061,2,3,4.2,0.35,7.1,1.4,49.2,0.03,11.1,38,10.0,8.1,0,1,0,0,0
01/26/2022 12:00:00 AM,7:00,01/26/2022 12:00:00 AM,0052-3,18463,8061,2,3,4.2,0.3,7,1.3,47.5,,10.9,38.5,10.0,,0,1,0,0,0
01/26/2022 12:00:00 AM,6:10,01/26/2022 12:00:00 AM,0052-4,18480,8061,2,3,2.5,0.1,7.08,1.5,49.6,,11,38.5,10.0,,0,1,0,0,0
01/26/2022 12:00:00 AM,7:20,01/26/2022 12:00:00 AM,0052-5,79300,8061,2,3,2.5,0.2,7,1.4,48.4,,11.1,38.1,10.0,,0,1,0,0,0
01/27/2022 12:00:00 AM,9:10,01/27/2022 12:00:00 AM,0054-1,18466,8061,2,2,3.5,0.3,7.15,1.15,,,,,,,0,1,0,0,0
01/27/2022 12:00:00 AM,9:50,01/27/2022 12:00:00 AM,0054-2,18469,8061,2,2,2.8,0.2,7.2,1.65,,,,,,,0,1,0,0,0
01/27/2022 12:00:00 AM,10:16,01/27/2022 12:00:00 AM,0054-3,18479,8061,2,2,2.8,0.2,7.08,1.61,,,,,,,0,1,0,0,0
01/28/2022 12:00:00 AM,8:13,01/28/2022 12:00:00 AM,0056-1,27106,8061,2,2,2.8,0.25,7.3,1.59,,,,,,,0,1,0,0,0
01/28/2022 12:00:00 AM,9:20,01/28/2022 12:00:00 AM,0056-2,18470,8061,2,2,3.5,0.3,7.26,1.71,,,,,,,0,1,0,0,0
01/28/2022 12:00:00 AM,8:40,01/28/2022 12:00:00 AM,0056-3,18477,8061,2,2,2.5,0.15,7.3,1.32,,,,,,,0,1,0,0,0
01/29/2022 12:00:00 AM,8:20,01/29/2022 12:00:00 AM,0058-1,18464,8061,2,2,2.8,0.3,7.2,1.61,,,,,,,0,1,0,0,0
01/29/2022 12:00:00 AM,7:50,01/29/2022 12:00:00 AM,0058-2,79299,8061,2,2,4.9,0.4,7.31,1.64,,,,,,,0,1,0,0,0
01/29/2022 12:00:00 AM,8:40,01/29/2022 12:00:00 AM,0058-3,18474,8061,2,2,4.2,0.4,7.15,1.65,,,,,,,0,1,0,0,0
01/30/2022 12:00:00 AM,7:00,01/30/2022 12:00:00 AM,0060-1,18471,8061,2,2,3.5,0.1,7.25,1.6,,,,,,,0,1,0,0,0
01/30/2022 12:00:00 AM,7:20,01/30/2022 12:00:00 AM,0060-2,18472,8061,2,2,4.2,0.4,7.3,1.85,,,,,,,0,1,0,0,0
01/30/2022 12:00:00 AM,7:42,01/30/2022 12:00:00 AM,0060-3,18480,8061,2,2,4.9,0.4,7.23,1.67,,,,,,,0,1,0,0,0
01/31/2022 12:00:00 AM,8:36,01/31/2022 12:00:00 AM,0062-1,18465,8061,2,2,2.8,0.2,7.1,1.41,,,,,,,0,1,0,0,0
01/31/2022 12:00:00 AM,9:28,01/31/2022 12:00:00 AM,0062-2,18475,8061,2,2,4.2,0.4,7.08,1.4,,,,,,,0,1,0,0,0
01/31/2022 12:00:00 AM,10:12,01/31/2022 12:00:00 AM,0062-3,27107,8061,2,2,2.5,0.15,7.09,1.46,,,,,,,0,1,0,0,0
02/01/2022 12:00:00 AM,1899-12-31T09:30:00.000,02/01/2022 12:00:00 AM,22-0064-1,18473,8061,2,2,2.5,0.2,7.09,1.59,53.5,0.03,11.4,40.1,10.0,7.2,0,1,0,0,0
02/01/2022 12:00:00 AM,1899-12-31T10:03:00.000,02/01/2022 12:00:00 AM,22-0064-2,18476,8061,2,2,2.8,0.2,7.12,1.48,,,,,,,0,1,0,0,0
02/01/2022 12:00:00 AM,1899-12-31T08:42:00.000,02/01/2022 12:00:00 AM,22-0064-3,18479,8061,2,2,2.5,0.2,7,1.53,,,,,,,0,1,0,0,0
02/02/2022 12:00:00 AM,1899-12-31T08:48:00.000,02/02/2022 12:00:00 AM,22-0066-1,18461,8061,2,2,2.5,0.2,6.98,1.72,,,,,,,0,1,0,0,0
02/02/2022 12:00:00 AM,1899-12-31T10:06:00.000,02/02/2022 12:00:00 AM,22-0066-2,18466,8061,2,2,3.5,0.35,7,1.16,,,,,,,0,1,0,0,0
02/02/2022 12:00:00 AM,1899-12-31T09:21:00.000,02/02/2022 12:00:00 AM,22-0066-3,18469,8061,2,2,2.8,0.3,6.97,1.73,,,,,,,0,1,0,0,0
02/03/2022 12:00:00 AM,1899-12-31T09:31:00.000,02/03/2022 12:00:00 AM,22-0068-1,18477,8061,2,2,2.8,0.25,7.09,1.4,59.9,0.03,11.4,48.2,10.0,9.6,0,1,0,0,0
02/03/2022 12:00:00 AM,1899-12-31T08:45:00.000,02/03/2022 12:00:00 AM,22-0068-2,79298,8061,2,2,3.5,0.3,7.09,1.6,,,,,,,0,1,0,0,0
02/03/2022 12:00:00 AM,1899-12-31T10:10:00.000,02/03/2022 12:00:00 AM,22-0068-3,79300,8061,2,2,2.8,0.2,6.96,1.64,,,,,,,0,1,0,0,0
02/04/2022 12:00:00 AM,1899-12-31T09:00:00.000,02/04/2022 12:00:00 AM,22-0070-1,18463,8061,2,2,2.8,0.25,7.02,1.49,,,,,,,0,1,0,0,0
02/04/2022 12:00:00 AM,1899-12-31T09:36:00.000,02/04/2022 12:00:00 AM,22-0070-2,27106,8061,2,2,2.5,0.2,6.99,1.63,,,,,,,0,1,0,0,0
02/04/2022 12:00:00 AM,1899-12-31T08:20:00.000,02/04/2022 12:00:00 AM,22-0070-3,18470,8061,2,2,3.5,0.3,7.04,1.64,,,,,,,0,1,0,0,0
02/05/2022 12:00:00 AM,1899-12-31T09:40:00.000,02/05/2022 12:00:00 AM,22-0072-1,18464,8061,2,2,2.5,0.2,7.16,1.56,,,,,,,0,1,0,0,0
02/05/2022 12:00:00 AM,1899-12-31T09:19:00.000,02/05/2022 12:00:00 AM,22-0072-2,79299,8061,2,2,2.5,0.3,7.09,1.68,,,,,,,0,1,0,0,0
02/05/2022 12:00:00 AM,1899-12-31T10:15:00.000,02/05/2022 12:00:00 AM,22-0072-3,18474,8061,2,2,2.8,0.3,7.11,1.61,,,,,,,0,1,0,0,0
02/06/2022 12:00:00 AM,1899-12-31T08:34:00.000,02/06/2022 12:00:00 AM,22-0074-1,18465,8061,2,2,2.5,0.1,7.14,1.42,,,,,,,0,1,0,0,0
02/06/2022 12:00:00 AM,1899-12-31T08:00:00.000,02/06/2022 12:00:00 AM,22-0074-2,18471,8061,2,2,2.5,0.1,7.15,2,,,,,,,0,1,0,0,0
02/06/2022 12:00:00 AM,1899-12-31T09:15:00.000,02/06/2022 12:00:00 AM,22-0074-3,18480,8061,2,2,2.5,0.1,7.08,1.8,,,,,,,0,1,0,0,0
02/07/2022 12:00:00 AM,1899-12-31T08:25:00.000,02/07/2022 12:00:00 AM,22-0076-1,18472,8061,2,2,3.5,0.3,7.05,1.68,,,,,,,0,1,0,0,0
02/07/2022 12:00:00 AM,1899-12-31T09:20:00.000,02/07/2022 12:00:00 AM,22-0076-2,18475,8061,2,2,2.8,0.2,7.03,1.49,,,,,,,0,1,0,0,0
02/07/2022 12:00:00 AM,1899-12-31T08:50:00.000,02/07/2022 12:00:00 AM,22-0076-3,27107,8061,2,2,2.8,0.2,7.02,1.56,,,,,,,0,1,0,0,0
02/08/2022 12:00:00 AM,1899-12-31T08:54:00.000,02/08/2022 12:00:00 AM,22-0078-1,18476,8061,2,2,2.5,0.2,7.09,1.53,64.2,0.03,11,52.4,11.6,8.4,0,1,0,0,0
02/08/2022 12:00:00 AM,1899-12-31T09:20:00.000,02/08/2022 12:00:00 AM,22-0078-2,18469,8061,2,2,2.5,0.2,7.1,1.61,,,,,,,0,1,0,0,0
02/08/2022 12:00:00 AM,1899-12-31T09:55:00.000,02/08/2022 12:00:00 AM,22-0078-3,18463,8061,2,2,2.8,0.2,7.07,1.49,,,,,,,0,1,0,0,0
02/09/2022 12:00:00 AM,1899-12-31T10:10:00.000,02/09/2022 12:00:00 AM,22-0080-1,18473,8061,2,2,4.2,0.4,6.95,1.63,,,,,,,0,1,0,0,0
02/09/2022 12:00:00 AM,1899-12-31T09:06:00.000,02/09/2022 12:00:00 AM,22-0080-2,18479,8061,2,2,2.8,0.3,7.03,1.6,,,,,,,0,1,0,0,0
02/09/2022 12:00:00 AM,1899-12-31T09:43:00.000,02/09/2022 12:00:00 AM,22-0080-3,79300,8061,2,2,4.9,0.45,6.93,1.58,,,,,,,0,1,0,0,0
02/10/2022 12:00:00 AM,1899-12-31T08:30:00.000,02/10/2022 12:00:00 AM,22-0082-1,18471,8061,2,2,2.5,0.1,7.08,1.58,59.9,0.03,11.4,44.1,10.0,7,0,1,0,0,0
02/10/2022 12:00:00 AM,1899-12-31T08:51:00.000,02/10/2022 12:00:00 AM,22-0082-2,79298,8061,2,2,2.5,0.15,7.07,1.67,,,,,,,0,1,0,0,0
02/10/2022 12:00:00 AM,1899-12-31T09:35:00.000,02/10/2022 12:00:00 AM,22-0082-3,18461,8061,2,2,2.8,0.3,7.06,1.55,,,,,,,0,1,0,0,0
02/11/2022 12:00:00 AM,1899-12-31T09:39:00.000,02/11/2022 12:00:00 AM,22-0084-1,18464,8061,2,2,2.8,0.3,7.11,1.44,,,,,,,0,1,0,0,0
02/11/2022 12:00:00 AM,1899-12-31T09:00:00.000,02/11/2022 12:00:00 AM,22-0084-2,18466,8061,2,2,2.5,0.25,7.13,1.13,,,,,,,0,1,0,0,0
02/11/2022 12:00:00 AM,1899-12-31T08:30:00.000,02/11/2022 12:00:00 AM,22-0084-3,79299,8061,2,2,2.8,0.3,7.14,1.33,,,,,,,0,1,0,0,0
02/12/2022 12:00:00 AM,1899-12-31T06:33:00.000,02/12/2022 12:00:00 AM,22-0086-1,18465,8061,2,2,2.5,0.2,7.08,1.38,,,,,,,0,1,0,0,0
